model_key,provider,model_name,case_id,query,tags,parse_success,timed_out,error,latency_ms,keywords_pred,date_from_pred,date_to_pred,time_from_pred,time_to_pred,predicted_urls,expected_keywords,expected_date_from,expected_date_to,expected_time_from,expected_time_to,expected_relevant_urls
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-RBS-014C,LOOKING FOR BENEFITS OVERVIEW EVENT,noisy|topic,1,0,,8831.642,benefits|employee benefits|health insurance|dental insurance|vision insurance|retirement plan|401k|pension|life insurance|disability insurance|paid time off|pto|vacation|sick leave|parental leave|family leave|wellness program|financial planning|employee assistance program|eap|work life balance|compensation|salary|bonus|stock options|perks|employee discounts|overview|presentation|seminar|workshop|information session|hr|human resources|employee resources|career development|training|learning|development|policy|guidelines|rules|regulations|compliance|meeting|session|briefing|explanation|details|understanding|resources|support,,,,,https://events.unl.edu/2026/05/07/198675/|https://events.unl.edu/2026/05/21/197987/|https://events.unl.edu/2026/04/21/194804/|https://events.unl.edu/2026/07/16/198644/|https://events.unl.edu/2026/04/23/191198/|https://events.unl.edu/2026/04/30/191198/|https://events.unl.edu/2026/05/07/191198/|https://events.unl.edu/2026/05/14/191198/|https://events.unl.edu/2026/05/21/191198/|https://events.unl.edu/2026/05/28/191198/,benefits|overview,,,,,https://events.unl.edu/2026/04/02/191198/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-RBS-015A,hey any time fair events on 2026-04-02?,noisy|topic|date,1,0,,8514.830,fair|festival|carnival|exhibition|trade show|market|farmers market|craft fair|art fair|food fair|street fair|community event|campus event|student event|university event|activities|attractions|games|rides|food|pasta|pizza|tacos|burger|salad|bbq|sushi|snacks|drinks|entertainment|music|concert|jazz|rock|band|choir|orchestra|recital|performances|shows|vendors|booths|shopping|arts|crafts|local businesses|student organizations|clubs|fundraising|charity|outdoor|indoor|family friendly|free|admission|tickets,2026-04-02,2026-04-02,,,,time|fair,2026-04-02,2026-04-02,,,https://events.unl.edu/2026/04/02/195764/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-RBS-015A,hey any time fair events on 2026-04-02?,noisy|topic|date,1,0,,7649.392,fair|festival|carnival|exhibition|trade show|market|farmers market|craft fair|art fair|food fair|book fair|science fair|job fair|college fair|community fair|fundraiser|celebration|gathering|outing|activity|attraction|entertainment|games|rides|food|snacks|drinks|vendors|booths|displays|shows|performances|music|live music|bands|artists|demonstrations|contests|prizes|family friendly|outdoor|indoor|student|university|campus|local|public|free|admission|tickets,2026-04-02,2026-04-02,,,,time|fair,2026-04-02,2026-04-02,,,https://events.unl.edu/2026/04/02/195764/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-RBS-015A,hey any time fair events on 2026-04-02?,noisy|topic|date,1,0,,8826.355,fair|festival|carnival|exhibition|trade show|market|farmers market|craft fair|art fair|food fair|book fair|science fair|job fair|college fair|community fair|fundraiser|celebration|gathering|outing|activity|attraction|entertainment|games|rides|food|snacks|drinks|vendors|booths|displays|shows|performances|music|live music|bands|artists|demonstrations|contests|prizes|family friendly|outdoor|indoor|campus|university|student|organization|club|society|volunteer|service|community|outreach,2026-04-02,2026-04-02,,,,time|fair,2026-04-02,2026-04-02,,,https://events.unl.edu/2026/04/02/195764/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-RBS-015B,need time fair 2026-04-02 around 14:00,noisy|topic|date|time,1,0,,7817.626,fair|festival|carnival|exhibition|market|trade show|gathering|celebration|community event|student event|campus event|activities|attractions|games|rides|food|pasta|pizza|tacos|burger|salad|bbq|sushi|snacks|drinks|entertainment|music|concert|jazz|rock|band|dj|performance|art|crafts|vendors|shopping|local businesses|student organizations|clubs|booths|information|networking|opportunity|fun|family friendly|outdoor|spring|seasonal|time|schedule|planning,2026-04-02,2026-04-02,14:00,15:00,,time|fair,2026-04-02,2026-04-02,14:00,16:00,https://events.unl.edu/2026/04/02/195764/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-RBS-015B,need time fair 2026-04-02 around 14:00,noisy|topic|date|time,1,0,,10805.636,fair|festival|carnival|exhibition|market|trade show|community event|campus event|student event|arts and crafts|food|food stalls|food trucks|games|rides|entertainment|music|live music|performances|shows|attractions|vendors|booths|activities|family friendly|outdoor|spring fair|campus fair|student fair|celebration|gathering|fun|recreation|local vendors|crafts|handmade|shopping|deals|discounts|contests|prizes|volunteers|staff|organizers|planning|promotion|advertising|university|college|school|student life|campus life|fundraising|charity|nonprofit,2026-04-02,2026-04-02,14:00,15:00,,time|fair,2026-04-02,2026-04-02,14:00,16:00,https://events.unl.edu/2026/04/02/195764/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-RBS-015B,need time fair 2026-04-02 around 14:00,noisy|topic|date|time,1,0,,10646.159,fair|festival|carnival|exhibition|market|trade show|community event|campus event|student event|arts and crafts|food|food stalls|food trucks|games|rides|entertainment|music|live music|performances|shows|attractions|vendors|booths|activities|family friendly|outdoor|spring fair|campus fair|student fair|celebration|gathering|fun|recreation|local vendors|crafts|handmade|shopping|deals|discounts|contests|prizes|volunteers|staff|organizers|planning|promotion|advertising|university|college|school|student life|campus life|fundraising|charity|nonprofit,2026-04-02,2026-04-02,14:00,15:00,,time|fair,2026-04-02,2026-04-02,14:00,16:00,https://events.unl.edu/2026/04/02/195764/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-RBS-015C,LOOKING FOR TIME FAIR EVENT,noisy|topic,1,0,,8390.559,fair|job fair|career fair|college fair|health fair|art fair|craft fair|science fair|book fair|trade show|expo|exhibition|festival|market|community event|recruitment|hiring event|internship fair|networking|opportunities|employer|companies|organizations|booths|vendors|information|resources|seminars|workshops|presentations|career advice|resume|interview|skills|employment|jobs|positions|recruiter|hr|human resources|students|alumni|professionals|time|schedule|agenda|activities|planning|organization,,,,,https://unl.campuslabs.com/engage/event/12378858|https://events.unl.edu/2026/05/21/197987/|https://events.unl.edu/2026/07/16/198644/|https://unl.campuslabs.com/engage/event/12425477|https://events.unl.edu/2026/04/19/198228/|https://events.unl.edu/2026/04/20/198228/|https://events.unl.edu/2026/04/21/198228/|https://events.unl.edu/2026/04/21/196863/|https://events.unl.edu/2026/04/22/198228/|https://events.unl.edu/2026/04/23/198228/,time|fair,,,,,https://events.unl.edu/2026/04/02/195764/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-RBS-015C,LOOKING FOR TIME FAIR EVENT,noisy|topic,1,0,,7576.607,fair|job fair|career fair|college fair|health fair|art fair|craft fair|science fair|book fair|food fair|farmers market|festival|expo|exhibition|conference|workshop|seminar|recruitment|hiring|opportunities|internship|employment|career|jobs|companies|organizations|networking|booths|vendors|information|resources|presentations|demonstrations|activities|student|alumni|recruiter|employer|industry|technology|engineering|business|healthcare|education|government|nonprofit|volunteer|community|outreach|service|time|schedule|planning,,,,,https://unl.campuslabs.com/engage/event/12378858|https://unl.campuslabs.com/engage/event/12412975|https://unl.campuslabs.com/engage/event/11429017|https://unl.campuslabs.com/engage/event/11429018|https://unl.campuslabs.com/engage/event/12398925|https://unl.campuslabs.com/engage/event/11429019|https://events.unl.edu/2026/06/07/181597/|https://events.unl.edu/2026/06/08/181597/|https://events.unl.edu/2026/06/09/181597/|https://events.unl.edu/2026/06/10/181597/,time|fair,,,,,https://events.unl.edu/2026/04/02/195764/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-RBS-015C,LOOKING FOR TIME FAIR EVENT,noisy|topic,1,0,,8191.714,fair|job fair|career fair|college fair|health fair|art fair|craft fair|farmers market|food fair|science fair|book fair|trade show|expo|exhibition|festival|recruitment|hiring|opportunities|internship|employment|jobs|career|networking|companies|businesses|vendors|booths|information|resources|workshop|seminar|presentation|speaker|recruiter|employer|students|alumni|professionals|community|organization|university|college|school|time|schedule|planning|management|skills|resume|interview|assessment|development,,,,,https://unl.campuslabs.com/engage/event/12378858|https://events.unl.edu/2026/06/07/181597/|https://events.unl.edu/2026/06/08/181597/|https://events.unl.edu/2026/06/09/181597/|https://events.unl.edu/2026/06/10/181597/|https://events.unl.edu/2026/06/11/181597/|https://events.unl.edu/2026/06/12/181597/|https://events.unl.edu/2026/05/21/197987/|https://events.unl.edu/2026/04/21/194804/|https://events.unl.edu/2026/07/16/198644/,time|fair,,,,,https://events.unl.edu/2026/04/02/195764/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-RBS-016A,hey any popcorn pop events on 2026-04-02?,noisy|topic|date,1,0,,7850.323,popcorn|pop|movie|film|screening|showing|cinema|theater|performance|activity|entertainment|snack|treat|food|concession|gathering|social|community|student|university|campus|fun|relax|casual|late night|festival|outdoor|indoor|party|club|organization|student life|recreation|free|discount|promotion|sale|pop-up|meetup|watch party|premiere|new release|classic movie|independent film|documentary|comedy|drama|action|horror|romance|animated|family friendly,2026-04-02,2026-04-02,,,,popcorn|pop,2026-04-02,2026-04-02,,,https://events.unl.edu/2026/04/02/190660/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-RBS-016A,hey any popcorn pop events on 2026-04-02?,noisy|topic|date,1,0,,8503.004,popcorn|pop-up|gathering|showing|movie|film|screening|performance|activity|social|fun|entertainment|snack|treat|food|concession|cinema|theater|hall|auditorium|festival|fair|party|celebration|community|student|university|college|club|organization|group|meeting|workshop|demonstration|presentation|exhibition|display|sale|promotion|launch|premiere|new|special|unique|casual|informal|relaxed|free|discount|offer|deal|popcorn machine|popcorn maker|corn|kernel,2026-04-02,2026-04-02,,,,popcorn|pop,2026-04-02,2026-04-02,,,https://events.unl.edu/2026/04/02/190660/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-RBS-016A,hey any popcorn pop events on 2026-04-02?,noisy|topic|date,0,0,"503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}",6144.756,,,,,,https://events.unl.edu/2026/04/19/198228/|https://events.unl.edu/2026/04/19/199285/|https://events.unl.edu/2026/04/19/199266/|https://events.unl.edu/2026/04/20/198228/|https://events.unl.edu/2026/04/20/198945/|https://events.unl.edu/2026/04/20/199298/|https://events.unl.edu/2026/04/20/197678/|https://events.unl.edu/2026/04/20/195250/|https://events.unl.edu/2026/04/20/199267/|https://events.unl.edu/2026/04/20/199253/,popcorn|pop,2026-04-02,2026-04-02,,,https://events.unl.edu/2026/04/02/190660/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-RBS-016B,need popcorn pop 2026-04-02 around 15:00,noisy|topic|date|time,1,0,,13563.759,popcorn|pop|snack|movie|film|screening|theater|cinema|gathering|food|treat|concession|entertainment|activity|fun|casual|relax|social|student|university|campus|club|organization|association|meeting|performance|presentation|workshop|festival|party|hangout|chill|late night|study break|recreation|leisure|popcorn machine|butter|caramel|cheese|sweet|salty|corn|kernel|snack time|movie night|film club|student life|campus event|free food|discount|promotion,2026-04-02,2026-04-02,15:00,16:00,,popcorn|pop,2026-04-02,2026-04-02,15:00,17:00,https://events.unl.edu/2026/04/02/190660/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-RBS-016B,need popcorn pop 2026-04-02 around 15:00,noisy|topic|date|time,1,0,,8838.079,popcorn|pop|snack|movie|film|cinema|theater|screening|showing|activity|food|treat|concession|entertainment|gathering|social|casual|fun|relax|student|university|campus|club|organization|association|meeting|hangout|chill|party|festival|celebration|performance|presentation|workshop|seminar|lecture|discussion|community|group|friends|peers|colleagues|popcorn machine|butter|caramel|cheese|sweet|salty|corn|kernel|snack time|movie night,2026-04-02,2026-04-02,15:00,16:00,,popcorn|pop,2026-04-02,2026-04-02,15:00,17:00,https://events.unl.edu/2026/04/02/190660/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-RBS-016B,need popcorn pop 2026-04-02 around 15:00,noisy|topic|date|time,1,0,,8436.654,popcorn|pop|snack|movie|film|screening|theater|cinema|gathering|food|treat|concession|entertainment|activity|fun|casual|relax|social|student|university|campus|club|organization|association|meeting|performance|presentation|workshop|festival|party|hangout|chill|popcorn machine|butter|caramel|cheese|sweet|salty|corn|kernel|snack time|movie night|film club|student life|campus event|free food|discount|promotion|sale|refreshment|beverage|drink|pop culture,2026-04-02,2026-04-02,15:00,16:00,,popcorn|pop,2026-04-02,2026-04-02,15:00,17:00,https://events.unl.edu/2026/04/02/190660/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-RBS-016C,LOOKING FOR POPCORN POP EVENT,noisy|topic,1,0,,7798.659,popcorn|pop|movie|film|screening|showing|cinema|theater|performance|entertainment|activity|gathering|social|fun|recreation|leisure|snack|treat|concession|food|drinks|refreshments|student life|campus activity|university event|club|organization|association|student group|free|cheap|discount|promotion|special|offer|community|meetup|hangout|casual|relaxed|informal|pop culture|blockbuster|independent film|classic movie|new release|premiere|festival|film festival|outdoor movie|indoor movie|student discount|late night|weekend event|weeknight event,,,,,https://events.unl.edu/2026/04/23/190662/|https://events.unl.edu/2026/04/30/190663/|https://events.unl.edu/2026/05/07/190664/|https://unl.campuslabs.com/engage/event/12424030|https://events.unl.edu/2026/04/23/199232/|https://unl.campuslabs.com/engage/event/12378858|https://events.unl.edu/2026/05/02/194372/|https://events.unl.edu/2026/05/21/197987/|https://unl.campuslabs.com/engage/event/12410883|https://unl.campuslabs.com/engage/event/12410896,popcorn|pop,,,,,https://events.unl.edu/2026/04/02/190660/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-RBS-016C,LOOKING FOR POPCORN POP EVENT,noisy|topic,1,0,,7419.761,popcorn|pop|movie|film|screening|showing|cinema|theater|performance|entertainment|activity|gathering|social|fun|recreation|leisure|snack|treat|concession|food|drinks|refreshments|student life|campus activity|university event|club|organization|association|student group|free|cheap|discount|promotion|special|offer|community|meetup|hangout|casual|relaxed|informal|pop culture|blockbuster|independent film|classic movie|new release|premiere|festival|film festival|arts|culture|arts and culture,,,,,https://events.unl.edu/2026/04/23/190662/|https://events.unl.edu/2026/04/30/190663/|https://events.unl.edu/2026/05/07/190664/|https://unl.campuslabs.com/engage/event/12424030|https://unl.campuslabs.com/engage/event/12378858|https://events.unl.edu/2026/05/02/194372/|https://unl.campuslabs.com/engage/event/12410883|https://events.unl.edu/2026/04/23/199232/|https://events.unl.edu/2026/05/21/197987/|https://events.unl.edu/2026/04/23/197727/,popcorn|pop,,,,,https://events.unl.edu/2026/04/02/190660/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-RBS-016C,LOOKING FOR POPCORN POP EVENT,noisy|topic,1,0,,7695.703,popcorn|pop|movie|film|screening|showing|cinema|theater|performance|entertainment|activity|gathering|social|fun|recreation|leisure|snack|treat|concession|food|drinks|refreshments|student life|campus activity|university event|club|organization|association|student group|free|cheap|discount|promotion|special|offer|community|meetup|hangout|casual|relaxed|informal|pop culture|blockbuster|independent film|documentary|comedy|drama|action|horror|romance|animated|family friendly|new release|classic movie|cult film,,,,,https://events.unl.edu/2026/04/23/190662/|https://events.unl.edu/2026/04/30/190663/|https://events.unl.edu/2026/05/07/190664/|https://unl.campuslabs.com/engage/event/12424030|https://events.unl.edu/2026/05/02/194372/|https://events.unl.edu/2026/05/21/197987/|https://events.unl.edu/2026/04/23/197727/|https://events.unl.edu/2026/04/23/199232/|https://unl.campuslabs.com/engage/event/12410883|https://unl.campuslabs.com/engage/event/12411061,popcorn|pop,,,,,https://events.unl.edu/2026/04/02/190660/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-RBS-017A,hey any command room events on 2026-04-02?,noisy|topic|date,1,0,,7453.585,command room|room|meeting|workshop|seminar|presentation|lecture|training|conference|gathering|session|discussion|colloquium|symposium|forum|panel|roundtable|briefing|demonstration|practice|rehearsal|club|organization|student group|department|academic|research|technology|innovation|collaboration|networking|social|cultural|arts|performance|speaker|guest|instructor|facilitator|leader|administrator|staff|faculty|student|alumni|reservation|booking|availability|schedule|calendar,2026-04-02,2026-04-02,,,,command|room|owning,2026-04-02,2026-04-02,,,https://events.unl.edu/2026/04/02/198348/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-RBS-017A,hey any command room events on 2026-04-02?,noisy|topic|date,1,0,,8365.516,command room|room|meeting room|conference room|event space|facility|space|workshop|seminar|presentation|lecture|training|discussion|gathering|meeting|colloquium|symposium|panel discussion|student event|university event|academic event|department event|club event|organization event|guest speaker|speaker|professor|research|technology|innovation|networking|collaboration|planning|strategy|project|team building|activities|session|program|schedule|reservation|booking|availability|access|equipment|audiovisual|projector|screen|microphone|sound system|internet|wifi|catering|refreshments|food|drink,2026-04-02,2026-04-02,,,,command|room|owning,2026-04-02,2026-04-02,,,https://events.unl.edu/2026/04/02/198348/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-RBS-017A,hey any command room events on 2026-04-02?,noisy|topic|date,1,0,,9052.028,command room|room|meeting room|conference room|event space|facility|space|workshop|seminar|presentation|lecture|training|discussion|gathering|meeting|colloquium|symposium|panel discussion|student event|university event|academic event|department event|club event|organization event|guest speaker|speaker|professor|research|technology|innovation|networking|collaboration|planning|strategy|project|team building|activities|session|program|schedule|reservation|booking|availability|access|equipment|audiovisual|projector|screen|microphone|computer|internet|wifi,2026-04-02,2026-04-02,,,,command|room|owning,2026-04-02,2026-04-02,,,https://events.unl.edu/2026/04/02/198348/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-RBS-017B,need command room 2026-04-02 around 15:30,noisy|topic|date|time,1,0,,9769.571,room|command room|meeting room|conference room|study room|lecture hall|classroom|space|facility|reservation|booking|schedule|availability|access|equipment|projector|screen|whiteboard|audio|video|computer|internet|wifi|presentation|workshop|seminar|training|collaboration|group study|gathering|meeting|discussion|planning|administration|university|college|department|student|faculty|staff|organization|club|association|technology|innovation|research|development|support|assistance|help|resources,2026-04-02,2026-04-02,15:00,16:00,,command|room|owning,2026-04-02,2026-04-02,15:30,17:30,https://events.unl.edu/2026/04/02/198348/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-RBS-017B,need command room 2026-04-02 around 15:30,noisy|topic|date|time,1,0,,7702.398,room|command room|meeting room|conference room|study room|space|facility|reservation|booking|schedule|availability|access|equipment|projector|screen|whiteboard|audio|video|computer|internet|network|presentation|workshop|seminar|training|collaboration|group study|department|university|campus|building|location|resource|technology|support|assistance|staff|administration|gathering|session|lecture|tutorial|class|instruction|teaching|learning|student|faculty|research|innovation|planning|organization,2026-04-02,2026-04-02,15:00,16:00,,command|room|owning,2026-04-02,2026-04-02,15:30,17:30,https://events.unl.edu/2026/04/02/198348/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-RBS-017B,need command room 2026-04-02 around 15:30,noisy|topic|date|time,1,0,,7570.354,room|command room|meeting room|conference room|study room|space|facility|reservation|booking|schedule|availability|access|equipment|projector|screen|whiteboard|audio|video|computer|internet|network|presentation|workshop|seminar|training|collaboration|group study|department|university|campus|building|location|resource|technology|support|assistance|staff|administration|gathering|session|lecture|tutorial|discussion|planning|organization|teamwork|communication|innovation|research|development,2026-04-02,2026-04-02,15:00,16:00,,command|room|owning,2026-04-02,2026-04-02,15:30,17:30,https://events.unl.edu/2026/04/02/198348/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-RBS-017C,LOOKING FOR COMMAND ROOM EVENT,noisy|topic,1,0,,8449.614,meeting|meetings|conference|conferences|workshop|workshops|seminar|seminars|lecture|lectures|presentation|presentations|gathering|session|sessions|training|command room|room|rooms|space|spaces|facility|facilities|location|locations|reserve|reservation|reservations|booking|bookings|schedule|schedules|availability|access|usage|university|student|students|faculty|staff|department|departments|organization|organizations|club|clubs|group|groups|administration|planning|coordination|discussion|briefing|update|announcement|information|colloquium,,,,,https://events.unl.edu/2026/04/21/194804/|https://unl.campuslabs.com/engage/event/12410896|https://events.unl.edu/2026/06/07/181597/|https://events.unl.edu/2026/06/08/181597/|https://events.unl.edu/2026/06/09/181597/|https://events.unl.edu/2026/06/10/181597/|https://events.unl.edu/2026/06/11/181597/|https://events.unl.edu/2026/06/12/181597/|https://events.unl.edu/2026/07/15/195611/|https://events.unl.edu/2026/10/21/195612/,command|room|owning,,,,,https://events.unl.edu/2026/04/02/198348/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-RBS-017C,LOOKING FOR COMMAND ROOM EVENT,noisy|topic,1,0,,7236.335,meeting|meetings|conference|conferences|workshop|workshops|seminar|seminars|lecture|lectures|presentation|presentations|gathering|gatherings|session|sessions|training|command room|room|rooms|space|spaces|facility|facilities|location|locations|venue|venues|reservation|reservations|booking|bookings|availability|schedule|schedules|calendar|calendars|planning|organized event|university event|student event|faculty event|staff event|department event|club event|organization event|public event|private event,,,,,https://events.unl.edu/2026/04/21/194804/|https://events.unl.edu/2026/04/24/198305/|https://events.unl.edu/2026/04/25/198309/|https://events.unl.edu/2026/10/06/197513/|https://unl.campuslabs.com/engage/event/11933984|https://events.unl.edu/2026/05/02/198314/|https://unl.campuslabs.com/engage/event/12004160|https://unl.campuslabs.com/engage/event/12004161|https://events.unl.edu/2026/06/01/197875/|https://events.unl.edu/2026/06/02/197875/,command|room|owning,,,,,https://events.unl.edu/2026/04/02/198348/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-RBS-017C,LOOKING FOR COMMAND ROOM EVENT,noisy|topic,1,0,,7714.568,meeting|meetings|conference|conferences|workshop|workshops|seminar|seminars|lecture|lectures|presentation|presentations|gathering|session|sessions|training|command room|room|rooms|space|spaces|facility|facilities|location|locations|reserve|reservation|reservations|booking|bookings|schedule|schedules|availability|access|usage|university|student|students|faculty|staff|department|departments|organization|organizations|club|clubs|group|groups|administration|planning|coordination|discussion|briefing|update|announcement|information|colloquium,,,,,https://events.unl.edu/2026/04/21/194804/|https://unl.campuslabs.com/engage/event/12410896|https://events.unl.edu/2026/06/07/181597/|https://events.unl.edu/2026/06/08/181597/|https://events.unl.edu/2026/06/09/181597/|https://events.unl.edu/2026/06/10/181597/|https://events.unl.edu/2026/06/11/181597/|https://events.unl.edu/2026/06/12/181597/|https://events.unl.edu/2026/07/15/195611/|https://events.unl.edu/2026/10/21/195612/,command|room|owning,,,,,https://events.unl.edu/2026/04/02/198348/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-RBS-018A,hey any humanities edge events on 2026-04-02?,noisy|topic|date,1,0,,8114.250,humanities|history|literature|philosophy|art|music|theater|dance|writing|poetry|creative writing|languages|linguistics|cultural studies|religious studies|ethics|moral philosophy|classical studies|medieval studies|renaissance studies|modernism|postmodernism|humanities research|humanities scholarship|humanities discussion|humanities lecture|humanities workshop|humanities seminar|edge|interdisciplinary|critical thinking|liberal arts|intellectual|academic|learning|education|student|faculty|professor|researcher|speaker|panel discussion|symposium|conference|colloquium|reading|performance|exhibition|gallery|museum|debate|forum|talk|presentation,2026-04-02,2026-04-02,,,,humanities|edge|presents,2026-04-02,2026-04-02,,,https://events.unl.edu/2026/04/02/193214/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-RBS-018A,hey any humanities edge events on 2026-04-02?,noisy|topic|date,1,0,,8078.711,humanities|liberal arts|history|literature|philosophy|art|music|theater|dance|writing|poetry|creative writing|languages|foreign languages|classics|religious studies|ethics|human rights|social justice|cultural studies|anthropology|archeology|sociology|political science|economics|psychology|edge|workshop|seminar|lecture|panel discussion|symposium|conference|reading|performance|exhibition|talk|speaker|discussion|debate|film screening|documentary|student event|faculty event|guest speaker|research|scholarship|academic|intellectual|critical thinking|interdisciplinary|community|engagement|public humanities,2026-04-02,2026-04-02,,,,humanities|edge|presents,2026-04-02,2026-04-02,,,https://events.unl.edu/2026/04/02/193214/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-RBS-018A,hey any humanities edge events on 2026-04-02?,noisy|topic|date,1,0,,7696.394,humanities|history|literature|philosophy|art|music|theater|dance|writing|poetry|creative writing|languages|linguistics|cultural studies|religious studies|ethics|moral philosophy|classical studies|medieval studies|renaissance studies|modernism|postmodernism|humanities research|humanities scholarship|humanities discussion|humanities lecture|humanities workshop|humanities seminar|edge|interdisciplinary|critical thinking|liberal arts|intellectual|academic|learning|education|conference|symposium|panel discussion|talk|presentation|speaker|professor|student|researcher|scholar|debate|forum|community|activities,2026-04-02,2026-04-02,,,,humanities|edge|presents,2026-04-02,2026-04-02,,,https://events.unl.edu/2026/04/02/193214/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-RBS-018B,need humanities edge 2026-04-02 around 17:30,noisy|topic|date|time,1,0,,7923.411,humanities|liberal arts|literature|history|philosophy|art|music|theater|dance|writing|poetry|creative writing|classical studies|religious studies|languages|english|french|spanish|german|italian|russian|chinese|japanese|arabic|latin|greek|cultural studies|social sciences|anthropology|sociology|psychology|political science|economics|ethics|morality|critical thinking|research|scholarship|academic|seminar|workshop|lecture|discussion|panel|symposium|conference|edge|program|opportunity|learning|development|skills|career|networking,2026-04-02,2026-04-02,17:00,18:00,,humanities|edge|presents,2026-04-02,2026-04-02,17:30,19:30,https://events.unl.edu/2026/04/02/193214/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-RBS-018B,need humanities edge 2026-04-02 around 17:30,noisy|topic|date|time,1,0,,8122.088,humanities|liberal arts|literature|history|philosophy|art|music|theater|dance|writing|poetry|creative writing|classical studies|religious studies|languages|english|french|spanish|german|italian|russian|chinese|japanese|arabic|latin|greek|cultural studies|social sciences|anthropology|sociology|psychology|political science|economics|ethics|morality|critical thinking|research|scholarship|academic|learning|education|workshop|seminar|lecture|discussion|panel|symposium|conference|edge|program|opportunity|skill development|career|networking,2026-04-02,2026-04-02,17:00,18:00,,humanities|edge|presents,2026-04-02,2026-04-02,17:30,19:30,https://events.unl.edu/2026/04/02/193214/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-RBS-018B,need humanities edge 2026-04-02 around 17:30,noisy|topic|date|time,1,0,,8020.006,humanities|liberal arts|literature|history|philosophy|art|music|theater|dance|writing|poetry|creative writing|classical studies|religious studies|languages|english|french|spanish|german|italian|russian|chinese|japanese|arabic|latin|greek|cultural studies|humanities research|humanities scholarship|edge|workshop|seminar|lecture|discussion|panel|symposium|conference|presentation|speaker|professor|student|academic|learning|intellectual|critical thinking|analysis|interpretation|research|study|program|opportunity|networking|career|development,2026-04-02,2026-04-02,17:00,18:00,,humanities|edge|presents,2026-04-02,2026-04-02,17:30,19:30,https://events.unl.edu/2026/04/02/193214/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-RBS-018C,LOOKING FOR HUMANITIES EDGE EVENT,noisy|topic,1,0,,8018.256,humanities|edge|workshop|seminar|lecture|discussion|panel|symposium|conference|reading|book club|literature|history|philosophy|art|music|theater|film|writing|poetry|creative writing|critical thinking|research|scholarship|academic|intellectual|cultural|social sciences|arts|humanities research|humanities studies|digital humanities|public humanities|interdisciplinary|liberal arts|undergraduate|graduate|faculty|student|speaker|author|professor|expert|presentation|performance|exhibition|showcase|networking|community|learning|knowledge|ideas|debate|forum|think tank|innovation|exploration|inquiry,,,,,https://events.unl.edu/2026/04/28/194252/|https://events.unl.edu/2026/08/05/198925/|https://events.unl.edu/2026/08/06/198926/|https://events.unl.edu/2026/04/21/197565/|https://unl.campuslabs.com/engage/event/12410896|https://unl.campuslabs.com/engage/event/12385693|https://events.unl.edu/2026/04/23/198950/|https://events.unl.edu/2026/04/28/196320/|https://events.unl.edu/2026/04/24/199085/|https://events.unl.edu/2026/04/25/199086/,humanities|edge|presents,,,,,https://events.unl.edu/2026/04/02/193214/
